entropy 594: 0.00161355
entropy 595: 0.00124888
entropy 596: 0.00161355
entropy 597: 0.00124888
entropy 598: 0.00124888
entropy 599: 0.00124888
entropy 600: 0.00124888
entropy 601: 0.000868966
entropy 602: 0.00124888
entropy 603: 0.00124888
entropy 604: 0.00124888
entropy 605: 0.00124888
entropy 606: 0.00124888
entropy 607: 0.000868966
entropy 608: 0.000465578
entropy 609: 0.000465578
entropy 610: 0.000465578
entropy 611: 0.000868966
entropy 612: 0.000868966
entropy 613: 0.00124888
entropy 614: 0.000868966
entropy 615: 0.000868966
entropy 616: 0.000868966
entropy 617: 0.000868966
entropy 618: 0.000868966
entropy 619: 0.000868966
entropy 620: 0.00124888
entropy 621: 0.000868966
entropy 622: 0.000868966
entropy 623: 0.000868966
entropy 624: 0.000868966
entropy 625: 0.000465578
entropy 626: 0.000465578
entropy 627: 0.000868966
entropy 628: 0.000465578
entropy 629: 0.000465578
entropy 630: 0.000465578
entropy 631: 0.000868966
entropy 632: 0.000465578
entropy 633: 0.000868966
entropy 634: 0.000868966
entropy 635: 0.00124888
entropy 636: 0.00124888
entropy 637: 0.00124888
entropy 638: 0.00124888
entropy 639: 0.00161355
entropy 640: 0.00161355
entropy 641: 0.00161355
entropy 642: 0.00161355
entropy 643: 0.00161355
entropy 644: 0.00161355
entropy 645: 0.00161355
entropy 646: 0.00161355
entropy 647: 0.00196689
entropy 648: 0.00196689
entropy 649: 0.00161355
entropy 650: 0.00161355
entropy 651: 0.00124888
entropy 652: 0.00124888
entropy 653: 0.000868966
entropy 654: 0.00124888
entropy 655: 0.00124888
entropy 656: 0.00124888
entropy 657: 0.00124888
entropy 658: 0.00161355
entropy 659: 0.00124888
entropy 660: 0.00124888
entropy 661: 0.00124888
entropy 662: 0.000868966
entropy 663: 0.000465578
entropy 664: 0.000465578
entropy 665: 1.#QNAN
entropy 666: 0.000465578
entropy 667: 0.000868966
entropy 668: 0.000868966
entropy 669: 0.000868966
entropy 670: 0.000868966
entropy 671: 0.000465578
entropy 672: 0.000465578
entropy 673: 0.000465578
entropy 674: 0.000868966
entropy 675: 0.00124888
entropy 676: 0.00161355
entropy 677: 0.00161355
entropy 678: 0.00196689
entropy 679: 0.00196689
entropy 680: 0.00196689
entropy 681: 0.00196689
entropy 682: 0.00161355
entropy 683: 0.00161355
entropy 684: 0.00161355
entropy 685: 0.00161355
entropy 686: 0.00161355
entropy 687: 0.00196689
entropy 688: 0.00161355
entropy 689: 0.00161355
entropy 690: 0.00124888
entropy 691: 0.000868966
entropy 692: 0.000465578
entropy 693: 0.000465578
entropy 694: 0.000465578
entropy 695: 0.000465578
entropy 696: 0.000868966
